student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score
4498,17,Male,Undergraduate,2.62,2.28,0.93,2.87,1.07,6.51,6.51,4,389,0,0,Good,8,32.58,31.5,44.44,27.5
4499,18,Female,Undergraduate,5.3,2.03,2.46,4.58,4.78,7.86,7.89,36,174,0,0,Poor,5,19.75,23.66,35.73,17.92
4500,17,Other,High School,7.24,2.31,1.23,1.78,3.79,6.44,9.35,131,129,1,1,Good,2,26.74,64.77,32.54,11.6
4501,18,Female,Undergraduate,2.2,2.73,3.78,1.93,2.73,7.36,11.07,13,297,1,1,Good,6,23.14,71.93,18.07,2.55
4502,22,Male,Undergraduate,7.27,1.36,3.29,4.9,1.42,7.05,6.86,19,146,0,1,Poor,7,44.37,45.04,60.27,33.46
4503,21,Male,Postgraduate,2.42,3.77,1.35,1.93,2.11,8.95,6.71,139,336,1,0,Average,10,31.59,25.39,47.29,31.3
4504,21,Male,Undergraduate,5.41,3.98,2.63,3.59,0.0,5.43,7.83,40,7,0,1,Average,2,22.96,44.99,26.17,15.39
4505,17,Female,Undergraduate,5.89,0.61,3.01,2.59,1.6,7.04,5.13,102,347,1,0,Good,2,18.48,39.66,28.78,14.66
4506,20,Other,Postgraduate,5.47,2.42,2.4,2.62,2.07,6.11,4.0,98,374,1,0,Poor,3,21.61,36.34,32.47,17.9
4507,22,Male,Postgraduate,4.32,2.55,1.32,2.49,0.0,6.32,5.23,76,349,0,1,Average,7,31.22,46.26,46.27,16.54
4508,22,Male,High School,0.32,1.43,0.04,2.83,0.0,7.04,5.37,91,29,1,1,Good,6,17.83,58.94,9.09,2.09
4509,23,Female,High School,2.55,1.83,1.32,2.23,0.76,6.67,4.17,80,434,0,0,Average,10,26.73,34.48,46.68,17.48
4510,21,Female,Undergraduate,2.77,2.54,2.5,4.19,0.85,6.78,9.06,41,266,0,1,Poor,5,22.79,48.29,28.69,12.17
4511,23,Male,Undergraduate,6.24,3.98,1.92,2.67,2.18,8.98,9.73,13,303,0,0,Average,4,37.39,29.13,46.51,31.58
4512,24,Female,Postgraduate,8.61,4.69,1.31,2.65,0.03,6.17,4.43,147,122,1,1,Good,7,39.49,52.66,62.28,26.85
4513,24,Male,High School,0.62,2.97,0.89,1.12,0.81,6.55,6.25,30,371,0,0,Average,1,17.17,44.92,1.0,1.0
4514,25,Female,High School,4.27,3.95,1.86,3.41,2.92,8.71,9.14,127,394,1,1,Poor,6,35.7,63.31,43.58,20.96
4515,21,Female,Postgraduate,6.52,2.85,1.33,4.06,0.11,6.64,4.97,2,285,0,0,Average,7,41.94,44.03,40.68,25.07
4516,25,Male,Undergraduate,4.67,2.71,2.94,3.46,3.92,7.26,8.52,114,93,0,0,Poor,1,23.23,23.21,33.69,15.47
4517,25,Male,High School,0.0,3.85,2.38,4.18,2.06,6.01,8.2,100,68,1,1,Poor,7,12.08,64.52,6.78,1.0
4518,23,Male,Postgraduate,5.26,4.86,2.06,1.44,2.88,6.27,9.64,149,197,1,1,Average,1,31.81,63.92,20.28,17.42
4519,23,Female,Undergraduate,2.12,1.55,3.59,4.13,0.0,8.32,9.18,27,212,1,0,Poor,9,28.72,35.95,30.3,17.46
4520,18,Male,High School,8.73,4.84,0.95,6.23,1.91,7.58,7.06,112,72,1,1,Good,8,46.46,48.92,74.76,40.36
4521,23,Male,Undergraduate,0.87,0.0,3.33,2.71,0.86,6.05,7.13,26,292,1,0,Poor,4,7.35,55.59,4.69,1.0
4522,20,Male,Postgraduate,3.57,2.37,2.47,1.15,0.0,7.0,8.34,147,130,0,0,Good,1,29.43,20.54,19.54,22.01
4523,21,Other,Postgraduate,3.21,2.43,1.02,1.86,4.19,5.75,7.67,129,450,1,1,Average,4,24.59,81.52,10.2,1.0
4524,24,Other,Postgraduate,3.25,2.56,2.95,5.67,3.72,8.34,4.46,47,468,0,1,Poor,7,19.93,51.69,27.27,12.94
4525,25,Other,High School,3.46,2.95,3.04,3.6,1.1,6.57,4.98,70,13,0,0,Good,10,37.29,23.75,55.05,28.89
4526,18,Male,High School,2.24,3.53,3.97,0.0,2.44,8.77,7.67,140,169,1,1,Poor,1,22.03,45.44,5.36,1.0
4527,23,Female,High School,4.53,2.55,3.53,2.64,0.43,6.38,8.06,146,422,1,1,Average,7,32.07,69.11,41.5,13.31
4528,22,Other,Undergraduate,5.75,1.85,2.02,4.26,0.88,7.62,9.3,127,140,1,0,Poor,2,23.98,41.31,41.62,18.71
4529,24,Other,High School,3.71,0.64,0.62,5.78,3.89,7.94,6.16,77,294,1,0,Average,10,24.34,24.33,53.92,29.26
4530,23,Female,High School,6.76,0.09,2.83,4.55,0.6,8.45,7.73,109,33,1,0,Good,8,36.84,34.18,53.22,33.91
4531,17,Female,High School,5.6,1.99,0.96,4.83,0.0,7.44,5.71,138,367,1,1,Poor,7,42.52,51.27,56.06,26.83
4532,17,Other,Undergraduate,3.54,1.83,1.97,2.89,2.36,7.31,3.01,67,107,1,0,Good,10,40.96,39.33,61.7,27.56
4533,17,Other,Undergraduate,3.51,0.35,1.61,5.72,1.44,5.21,7.81,29,120,1,0,Poor,1,17.61,49.14,16.59,5.66
4534,22,Male,Undergraduate,4.71,2.2,2.3,5.02,2.11,6.91,3.06,133,215,1,0,Average,4,22.48,29.41,36.62,19.95
4535,19,Other,Postgraduate,4.64,2.14,0.97,2.65,0.95,6.55,11.11,148,469,1,1,Good,7,23.36,74.38,31.48,10.35
4536,24,Other,Postgraduate,5.16,1.41,2.26,3.87,2.53,5.55,8.03,61,301,0,0,Average,9,28.49,45.53,59.04,30.55
4537,25,Female,Postgraduate,3.72,1.77,3.7,0.0,0.0,6.14,9.23,11,54,0,1,Poor,7,36.62,55.36,34.92,19.71
4538,23,Female,Undergraduate,2.76,1.98,1.2,5.61,1.36,5.98,7.17,122,139,1,0,Average,9,33.31,44.78,28.19,13.34
4539,19,Female,High School,1.55,1.44,2.04,3.94,2.16,6.89,8.56,19,425,1,1,Good,6,14.52,66.55,11.51,1.0
4540,25,Male,High School,6.69,2.94,1.54,4.15,3.03,6.03,7.26,101,296,0,1,Good,4,24.91,52.3,37.77,12.96
4541,24,Female,Undergraduate,2.59,2.72,3.26,1.23,0.81,6.82,6.03,41,253,1,0,Good,7,26.97,49.7,29.91,10.2
4542,18,Other,Undergraduate,5.22,2.73,2.82,3.54,1.09,6.67,3.25,94,265,0,0,Average,9,38.58,20.54,70.44,42.57
4543,24,Other,Undergraduate,5.77,3.96,0.7,2.04,2.38,5.88,9.73,27,10,1,1,Good,6,37.03,57.94,39.28,25.87
4544,17,Male,Undergraduate,5.15,3.4,3.85,2.61,0.0,6.56,7.35,124,330,0,1,Poor,4,36.93,49.26,36.52,21.01
4545,17,Male,Undergraduate,3.3,2.71,2.48,0.84,0.73,8.21,9.29,45,266,1,1,Average,6,38.55,77.47,30.39,21.07
4546,20,Male,Postgraduate,3.34,3.08,2.06,1.26,0.0,6.79,6.94,116,242,0,0,Poor,9,33.74,28.28,42.3,18.13
4547,22,Female,Postgraduate,3.3,2.69,0.58,3.66,0.92,5.12,10.14,53,444,1,1,Poor,4,15.83,85.0,10.63,1.0
4548,16,Female,High School,5.1,3.16,2.72,2.63,0.42,7.13,9.5,119,331,0,1,Poor,9,39.71,51.62,60.76,30.63
4549,22,Male,High School,4.0,2.51,1.02,0.23,3.1,8.27,6.73,115,50,1,0,Good,3,25.18,21.81,33.32,27.78
4550,17,Other,Postgraduate,7.07,2.75,1.84,1.34,2.81,7.83,4.27,24,385,1,1,Average,3,38.13,68.71,34.55,12.98
4551,22,Female,Postgraduate,2.73,2.47,2.04,4.63,2.75,4.46,6.73,127,397,1,1,Poor,4,17.37,84.69,14.58,1.41
4552,25,Other,Postgraduate,9.48,2.02,0.33,2.87,2.57,8.69,11.0,123,357,1,0,Average,7,50.79,34.47,78.27,42.51
4553,18,Female,High School,5.57,3.15,0.43,4.62,0.0,4.37,6.91,121,2,1,0,Average,6,25.5,59.57,38.4,18.01
4554,20,Other,High School,4.67,1.93,1.48,3.89,1.72,7.65,7.0,134,151,0,1,Good,10,38.84,28.55,70.11,40.51
4555,16,Female,Undergraduate,6.32,5.02,3.4,3.93,2.66,7.07,6.3,34,460,0,1,Poor,5,33.4,47.26,48.85,31.52
4556,21,Female,Postgraduate,1.67,3.84,1.39,4.21,3.35,5.2,8.95,57,251,0,1,Good,2,8.04,62.4,2.85,1.0
4557,18,Male,Undergraduate,6.15,0.99,2.56,0.0,0.0,6.13,6.91,2,194,1,0,Average,6,38.45,58.02,49.88,23.79
4558,23,Other,Undergraduate,5.66,0.53,3.15,2.94,2.81,8.55,8.41,104,499,0,0,Good,5,23.69,32.64,41.72,14.93
4559,16,Other,High School,4.02,3.09,4.08,2.39,1.52,6.43,7.23,2,182,0,1,Good,2,25.3,43.5,16.64,11.84
4560,20,Male,High School,2.54,2.93,1.21,4.16,0.68,5.59,6.82,24,7,0,0,Good,2,14.55,44.33,17.04,3.98
4561,25,Other,Postgraduate,5.36,2.1,3.26,1.19,2.55,7.6,5.92,83,44,1,0,Poor,8,36.78,38.83,49.2,31.83
4562,18,Female,High School,7.31,2.14,0.0,0.0,1.5,7.78,10.12,37,211,0,0,Average,5,39.76,28.54,61.77,39.8
4563,21,Female,Postgraduate,2.83,1.73,0.99,2.86,2.76,7.09,6.3,40,187,1,0,Average,5,11.53,54.71,17.52,1.0
4564,20,Male,High School,4.56,2.99,0.0,4.22,2.69,5.21,2.2,64,201,1,1,Good,6,24.06,58.11,38.3,25.65
4565,24,Other,Postgraduate,8.13,2.4,3.56,3.85,3.4,5.72,6.17,56,449,1,1,Good,9,34.95,67.66,62.27,28.7
4566,21,Male,Postgraduate,6.38,2.48,3.28,2.56,2.19,8.79,4.03,3,199,1,1,Good,9,39.19,49.46,54.92,38.42
4567,20,Female,Undergraduate,3.99,1.39,1.59,6.74,2.41,4.13,12.76,32,371,1,1,Good,5,12.89,93.41,1.0,1.0
4568,25,Other,Undergraduate,6.7,1.16,1.29,1.3,1.16,8.46,4.48,28,163,0,0,Good,1,31.05,19.05,44.66,33.08
4569,24,Other,Postgraduate,6.29,3.88,1.13,2.41,0.73,5.47,6.68,4,175,0,1,Poor,9,49.1,66.2,56.04,21.03
4570,19,Male,High School,5.12,1.96,1.37,3.59,0.9,7.12,5.56,86,32,1,1,Average,10,38.78,47.89,54.3,26.72
4571,20,Other,Postgraduate,6.42,1.26,3.14,3.77,2.73,6.77,7.52,58,238,0,1,Average,5,18.71,52.46,36.53,8.01
4572,25,Other,Postgraduate,6.46,4.88,0.33,2.32,2.69,8.13,1.0,12,109,1,1,Average,4,36.52,40.18,48.43,24.36
4573,21,Other,Undergraduate,6.2,2.32,0.8,4.75,1.26,7.14,9.77,110,275,0,1,Poor,6,31.88,55.79,47.44,19.34
4574,23,Other,High School,3.24,1.16,1.19,2.86,0.37,8.84,3.47,3,233,0,1,Poor,4,27.02,38.94,28.12,10.08
4575,23,Male,High School,5.94,3.98,1.23,3.36,2.24,6.81,11.62,68,68,0,0,Good,10,36.15,37.77,63.2,40.41
4576,18,Male,High School,6.38,0.53,1.78,3.77,2.04,7.7,8.28,108,245,0,1,Average,2,16.04,39.95,30.86,10.87
4577,22,Female,Postgraduate,3.23,2.81,1.7,3.14,3.07,7.88,5.88,100,202,0,1,Average,1,22.46,36.88,17.88,8.76
4578,17,Female,Postgraduate,4.21,2.86,2.85,1.18,2.25,8.61,8.87,135,74,1,1,Good,3,28.69,42.53,26.92,15.71
4579,22,Female,Undergraduate,3.42,3.5,3.49,4.58,1.0,7.18,4.39,122,234,1,0,Good,2,23.17,40.31,10.19,8.34
4580,21,Female,Undergraduate,0.69,1.09,0.74,0.0,1.85,7.32,9.17,102,412,1,1,Poor,6,25.49,56.53,21.49,3.14
4581,20,Female,Postgraduate,2.42,2.05,2.67,1.76,3.2,5.15,5.67,17,226,1,0,Average,6,17.2,59.12,13.79,1.0
4582,21,Female,Postgraduate,5.82,0.73,3.54,1.07,1.27,9.01,5.84,124,188,0,0,Good,9,32.84,9.26,61.73,28.42
4583,20,Other,Postgraduate,3.82,0.52,2.26,3.07,2.77,7.36,6.81,117,331,0,1,Poor,10,31.03,41.1,50.94,25.44
4584,22,Female,Undergraduate,1.6,4.0,1.84,2.78,3.66,4.34,4.58,91,165,0,0,Average,8,21.31,44.19,24.68,7.26
4585,16,Other,Postgraduate,2.97,3.48,1.98,3.2,3.61,5.62,11.17,9,83,1,0,Poor,10,30.18,71.7,30.32,11.96
4586,22,Other,Postgraduate,6.52,2.18,3.87,2.17,0.27,8.14,6.1,110,256,0,1,Average,5,40.88,35.36,42.46,35.35
4587,17,Male,Postgraduate,4.42,3.37,0.07,2.92,0.8,7.71,5.98,77,452,1,1,Good,5,30.4,60.81,25.25,8.83
4588,25,Male,Postgraduate,6.26,2.39,2.41,1.95,0.66,5.86,9.87,91,484,0,0,Good,8,40.75,56.21,53.4,41.33
4589,22,Female,Undergraduate,5.45,3.28,1.8,1.88,0.77,7.38,8.46,90,329,1,1,Good,4,39.88,67.37,27.99,14.55
4590,23,Female,Undergraduate,4.83,2.59,0.69,4.05,2.52,7.1,9.21,13,0,1,1,Good,2,13.57,64.5,11.32,1.0
4591,24,Male,Postgraduate,4.77,1.55,3.85,2.77,1.84,7.53,4.92,111,296,0,1,Good,10,37.03,38.92,58.41,28.4
4592,19,Male,High School,6.21,2.74,1.54,5.67,0.22,6.65,8.47,51,2,1,1,Good,8,37.49,69.34,46.77,23.77
4593,21,Male,Undergraduate,4.4,2.84,1.74,3.59,2.73,5.33,2.38,132,264,1,0,Poor,2,27.77,45.44,20.82,17.07
4594,22,Male,Undergraduate,7.36,1.02,1.59,5.48,0.0,6.41,11.17,122,216,0,0,Good,6,34.64,44.69,51.2,29.18
4595,22,Female,Undergraduate,3.55,3.27,2.73,4.1,1.9,5.72,8.81,51,360,1,0,Average,6,26.74,60.36,29.44,12.55
4596,19,Other,Postgraduate,3.69,2.31,2.5,2.26,3.24,7.25,7.73,129,335,1,0,Good,1,7.7,40.59,11.35,1.0
4597,23,Other,Undergraduate,5.12,2.09,0.14,2.63,1.27,6.25,4.2,6,175,0,1,Good,10,35.76,46.77,48.77,25.57
4598,22,Female,Undergraduate,3.65,2.64,2.68,2.3,3.86,6.19,7.15,142,130,0,0,Poor,8,32.75,17.87,46.07,32.76
4599,18,Other,High School,2.55,0.26,0.78,1.46,1.69,8.51,5.32,79,444,0,1,Average,5,20.97,33.04,32.85,10.61
4600,16,Female,Undergraduate,4.4,4.04,3.79,0.77,0.0,8.35,9.75,15,316,1,0,Average,9,49.49,46.19,53.11,23.37
4601,18,Female,High School,3.99,1.01,2.92,1.85,1.51,6.27,7.35,63,67,1,0,Average,9,42.36,44.81,53.98,38.99
4602,23,Other,Postgraduate,4.01,3.92,3.16,3.58,2.05,5.27,6.0,48,142,1,1,Poor,7,26.11,76.75,24.69,1.0
4603,21,Male,Undergraduate,4.94,5.01,1.19,3.48,1.12,6.06,10.33,78,145,0,1,Poor,1,30.48,62.65,15.8,4.54
4604,18,Female,Undergraduate,7.74,1.87,2.64,6.74,1.3,7.69,3.44,99,396,0,0,Good,9,44.03,31.37,66.7,41.76
4605,17,Male,High School,5.97,3.7,2.07,4.48,1.94,7.48,4.01,12,210,1,0,Poor,10,45.57,45.03,71.69,35.57
4606,20,Male,High School,6.21,3.5,3.62,2.58,1.13,8.75,4.88,19,270,0,1,Poor,5,53.68,35.39,50.84,34.18
4607,16,Male,Undergraduate,4.13,0.67,1.58,2.08,2.04,8.52,6.43,106,2,1,1,Good,10,38.47,43.81,52.53,31.54
4608,20,Male,Undergraduate,3.73,2.54,1.78,3.81,2.17,7.53,5.12,141,275,0,0,Average,3,23.77,27.83,25.63,14.59
4609,23,Female,Undergraduate,4.63,1.58,1.14,0.48,1.45,4.19,8.29,56,106,0,0,Average,10,38.15,50.76,47.08,15.62
4610,21,Male,Undergraduate,5.54,3.72,1.23,1.47,2.97,8.9,7.5,99,338,1,0,Good,1,23.0,32.48,32.2,12.74
4611,19,Other,High School,5.51,0.0,2.05,3.17,1.84,9.1,9.5,143,273,1,1,Good,7,32.01,40.03,50.2,20.79
4612,24,Male,Undergraduate,7.74,2.11,0.89,4.19,2.5,4.9,6.8,45,41,1,1,Good,1,19.08,80.58,31.35,15.62
4613,20,Male,High School,2.79,1.91,1.31,1.37,2.99,4.72,6.54,47,266,1,1,Poor,2,13.27,71.15,4.35,1.0
4614,21,Male,High School,6.76,0.93,2.77,1.44,0.0,5.68,6.28,20,394,1,1,Average,3,26.23,68.69,35.33,3.88
4615,22,Male,Undergraduate,2.58,1.66,3.0,3.32,2.86,8.88,1.0,96,64,1,0,Good,9,23.83,17.18,50.67,25.08
4616,20,Other,Undergraduate,3.98,2.58,3.2,3.99,1.85,6.04,7.13,83,60,0,0,Average,1,14.25,43.0,10.55,6.59
4617,16,Other,Undergraduate,6.02,1.02,0.48,0.69,0.0,6.99,7.92,42,468,0,1,Good,1,31.01,51.27,27.15,18.61
4618,17,Other,High School,1.98,1.65,1.21,4.57,0.01,6.21,9.74,70,30,0,0,Average,8,27.96,38.75,39.51,12.02
4619,22,Female,Postgraduate,6.09,2.2,3.29,0.94,2.49,7.84,9.44,71,277,1,0,Poor,4,31.63,51.71,47.06,22.56
4620,22,Male,Undergraduate,1.06,4.6,2.13,4.44,3.5,5.54,6.54,110,350,1,1,Poor,7,21.78,65.81,9.59,1.0
4621,23,Female,High School,5.47,3.58,0.45,1.36,3.01,6.67,15.3,37,154,1,1,Average,10,43.06,77.47,56.87,22.81
4622,18,Female,Postgraduate,2.46,1.31,1.84,6.24,1.46,5.8,3.72,81,160,0,1,Poor,6,16.5,57.1,12.55,5.08
4623,24,Female,High School,7.31,2.37,1.09,4.87,2.11,6.23,4.43,146,315,0,0,Average,9,36.62,27.01,67.42,39.64
4624,18,Female,Postgraduate,1.38,1.48,1.15,1.26,2.68,6.63,6.85,16,365,0,0,Average,10,32.87,41.78,48.03,26.03
4625,21,Other,Postgraduate,3.07,3.61,2.96,2.79,1.87,9.08,8.06,103,55,0,1,Average,1,10.18,30.75,9.73,1.0
4626,23,Other,Postgraduate,3.93,2.35,2.11,2.37,4.94,6.15,9.81,71,89,0,1,Good,8,30.73,53.84,37.81,15.64
4627,16,Female,High School,3.22,2.22,3.07,5.47,1.62,6.7,7.29,89,483,1,0,Average,3,12.7,49.63,18.98,10.27
4628,23,Other,Undergraduate,1.5,1.88,1.25,0.36,2.95,6.15,6.06,20,430,1,0,Poor,10,29.01,52.89,34.25,10.73
4629,16,Other,Postgraduate,3.97,3.75,2.41,1.49,1.4,5.63,7.07,58,46,0,0,Poor,2,20.96,42.91,26.71,15.84
4630,22,Other,Undergraduate,0.26,0.73,2.54,1.72,2.49,5.36,2.54,59,449,0,0,Average,7,18.85,31.11,21.29,10.58
4631,19,Other,High School,2.87,1.44,1.61,1.86,2.57,8.69,6.97,92,180,1,1,Average,5,20.68,28.33,33.48,15.64
4632,16,Other,Postgraduate,2.98,4.73,1.63,3.84,2.01,7.96,9.9,7,18,0,1,Average,9,28.66,44.1,35.7,7.56
4633,23,Female,Undergraduate,4.69,1.66,0.67,2.6,2.37,8.25,10.57,57,446,1,0,Good,1,27.32,42.08,19.57,10.38
4634,24,Male,High School,6.45,3.67,0.46,1.33,2.36,6.07,4.39,130,312,0,1,Average,10,57.73,46.22,70.12,48.53
4635,18,Male,High School,4.7,1.94,1.92,4.02,0.68,8.63,9.2,108,362,1,1,Average,8,34.01,59.23,45.37,17.33
4636,19,Male,Undergraduate,6.94,5.31,2.1,2.8,0.51,7.94,4.14,53,192,0,1,Average,1,31.89,38.4,40.09,19.85
4637,17,Male,Undergraduate,5.11,2.43,0.93,2.59,0.38,5.33,4.47,6,267,1,0,Poor,5,36.09,45.13,34.23,18.54
4638,19,Female,Postgraduate,6.3,1.43,2.19,0.8,0.27,7.27,9.23,88,114,1,1,Poor,2,28.75,46.2,46.14,20.89
4639,16,Other,Undergraduate,4.67,4.55,2.78,1.79,1.8,8.14,5.62,60,451,1,0,Poor,2,36.42,23.44,36.06,14.82
4640,17,Male,High School,2.93,3.79,3.82,1.32,0.0,7.41,6.1,12,34,1,0,Average,6,40.84,51.99,33.62,17.16
4641,17,Other,Undergraduate,4.65,4.33,2.38,4.22,0.23,8.58,7.53,123,163,1,0,Good,3,19.7,30.52,31.32,8.55
4642,18,Male,High School,5.37,2.1,3.52,2.75,1.1,7.13,9.34,74,119,1,0,Poor,4,29.14,51.7,24.79,5.62
4643,22,Male,Postgraduate,5.35,3.04,0.52,1.03,1.81,6.69,9.34,53,39,1,1,Average,5,35.67,65.6,32.47,15.11
4644,21,Male,Postgraduate,4.99,2.75,1.78,0.85,2.05,5.57,5.86,107,171,0,1,Poor,3,20.65,54.49,17.55,1.19
4645,20,Other,Undergraduate,5.02,0.8,1.63,4.65,2.62,7.21,8.0,74,151,0,1,Good,9,30.25,48.62,44.14,25.67
4646,22,Female,Postgraduate,2.39,1.11,0.93,2.39,1.87,5.7,6.14,18,105,0,1,Poor,2,11.52,53.03,3.4,1.0
4647,23,Female,Undergraduate,5.42,1.33,2.9,3.3,2.45,10.0,6.33,110,82,0,0,Poor,1,35.16,21.29,30.7,21.06
4648,20,Other,Undergraduate,6.06,2.1,3.52,3.61,0.74,6.65,4.71,110,427,0,1,Good,2,27.81,48.08,32.08,18.76
4649,17,Male,High School,7.71,3.51,0.71,4.59,2.6,7.39,9.69,149,308,0,0,Average,5,33.51,35.15,57.82,35.45
4650,19,Other,Undergraduate,5.45,3.47,1.85,4.78,0.0,9.57,3.55,18,132,0,1,Average,3,26.66,31.14,37.89,11.1
4651,25,Female,Undergraduate,3.74,2.29,2.3,5.77,0.12,7.42,8.13,93,141,1,0,Average,8,25.84,46.16,33.46,6.07
4652,25,Female,Postgraduate,2.31,3.64,0.59,1.05,0.82,7.88,6.96,130,221,1,0,Average,7,44.47,35.94,49.41,36.75
4653,24,Female,High School,2.91,3.31,2.46,5.39,0.0,7.62,7.91,80,126,0,0,Poor,4,23.78,29.66,30.85,9.4
4654,22,Male,High School,5.72,1.22,3.99,2.41,0.0,9.7,5.46,50,121,1,0,Poor,5,42.68,15.18,55.48,38.05
4655,18,Other,High School,4.35,2.07,2.29,2.52,1.61,7.24,7.05,114,153,0,1,Poor,2,20.97,43.22,26.43,1.0
4656,20,Other,Postgraduate,6.52,2.4,1.36,2.46,1.63,4.62,8.13,126,220,1,0,Poor,9,45.61,65.03,60.42,28.94
4657,20,Female,Undergraduate,3.58,2.74,1.15,2.25,1.05,4.44,9.12,78,345,1,1,Poor,1,10.6,84.14,1.34,1.0
4658,20,Male,High School,9.01,3.41,2.27,4.46,2.96,5.97,6.06,90,142,1,0,Poor,4,31.12,32.81,59.55,29.19
4659,23,Male,Undergraduate,6.77,6.03,3.82,3.13,1.77,8.74,7.68,64,18,1,0,Poor,8,56.43,28.21,70.47,42.68
4660,23,Female,High School,5.57,4.53,0.52,2.32,1.37,7.21,4.64,3,183,1,1,Good,9,52.65,61.27,64.52,45.37
4661,20,Male,High School,7.12,0.64,1.14,1.8,0.8,4.22,10.17,139,64,0,0,Poor,2,24.05,41.73,33.47,10.89
4662,20,Female,High School,4.23,0.8,2.77,2.31,0.0,8.2,10.19,133,4,0,1,Poor,7,27.44,35.24,48.57,27.58
4663,21,Female,Undergraduate,6.86,3.48,1.73,3.79,2.63,8.69,5.25,120,66,0,1,Average,8,45.38,31.99,65.55,41.71
4664,24,Male,High School,5.94,3.12,1.0,2.9,3.53,8.07,3.19,108,202,0,0,Average,3,27.93,22.14,43.27,24.52
4665,22,Female,Undergraduate,3.6,2.44,2.38,0.57,2.24,5.59,9.29,114,225,0,0,Good,4,27.97,35.32,27.51,17.13
4666,24,Other,High School,1.76,2.12,0.05,4.31,2.21,6.29,9.08,87,65,1,1,Good,9,30.97,70.43,14.65,1.0
4667,23,Other,High School,1.14,3.82,3.81,5.39,0.34,8.4,5.56,72,408,1,0,Average,5,27.98,26.52,18.18,20.18
4668,23,Female,Undergraduate,0.0,1.4,0.17,3.64,0.0,6.49,4.68,32,210,1,1,Good,10,26.09,62.11,20.62,13.91
4669,19,Other,Undergraduate,3.53,0.0,0.98,3.04,0.0,9.22,6.77,8,438,0,0,Average,8,41.76,18.81,50.45,28.27
4670,18,Other,Undergraduate,2.86,1.49,1.53,5.61,1.13,5.9,7.23,94,282,0,0,Poor,10,27.98,41.42,41.32,9.46
4671,24,Male,Undergraduate,6.43,2.97,0.32,2.22,4.44,5.57,6.54,106,43,0,1,Average,2,26.07,50.77,26.49,13.86
4672,23,Female,Postgraduate,3.65,3.42,4.17,3.32,0.46,4.0,4.93,64,403,1,0,Average,4,14.16,60.82,19.25,5.32
4673,19,Male,Undergraduate,7.87,1.12,3.34,1.86,1.85,5.96,2.04,132,129,0,1,Poor,2,27.6,39.48,37.37,18.24
4674,19,Male,Postgraduate,0.05,3.01,1.65,2.3,0.0,5.53,10.26,66,1,1,0,Poor,9,27.74,53.38,20.0,4.75
4675,23,Female,Postgraduate,7.58,2.32,2.49,4.45,0.96,6.23,7.11,118,133,0,0,Poor,1,23.73,41.36,40.2,19.83
4676,24,Male,High School,5.95,0.82,2.5,5.3,2.87,5.5,1.53,27,101,0,0,Average,1,5.5,33.02,23.14,1.59
4677,23,Other,High School,6.27,0.78,1.3,2.75,0.0,7.12,6.55,67,144,0,0,Average,8,45.53,34.64,60.3,35.89
4678,21,Male,High School,2.98,3.35,0.18,3.91,0.8,7.26,7.83,15,374,0,0,Average,2,17.93,44.34,15.21,5.11
4679,20,Other,Postgraduate,3.38,1.76,1.16,4.28,3.54,7.69,7.49,52,346,0,1,Good,2,17.34,47.16,24.87,6.12
4680,24,Other,Undergraduate,4.48,1.0,1.18,2.23,2.34,9.23,10.29,35,342,0,1,Good,4,31.1,42.91,29.48,13.29
4681,22,Other,Undergraduate,4.56,1.87,3.13,3.61,0.49,7.21,13.93,89,192,1,0,Poor,5,31.83,57.08,36.66,15.56
4682,18,Other,High School,4.74,0.42,2.33,3.72,1.47,7.47,10.07,80,441,0,0,Average,3,26.0,29.5,39.68,28.66
4683,20,Other,Postgraduate,2.49,2.77,0.85,2.81,1.83,7.23,4.35,10,426,1,0,Average,8,27.59,54.11,30.46,9.7
4684,25,Female,High School,0.75,2.05,2.11,2.05,1.44,7.52,7.17,107,148,1,1,Average,4,24.25,51.6,5.57,1.0
4685,19,Female,High School,4.49,2.4,1.79,2.73,2.82,6.96,10.91,43,309,0,1,Good,1,15.44,60.25,14.44,10.88
4686,18,Female,Undergraduate,6.01,2.98,2.28,5.28,0.76,7.88,5.25,98,297,0,1,Good,6,43.08,38.91,48.46,34.48
4687,24,Male,Undergraduate,6.68,2.72,2.46,2.56,2.85,6.21,10.48,44,106,1,0,Average,3,20.85,57.06,39.98,14.05
4688,16,Female,High School,3.42,1.5,2.29,4.03,2.47,7.22,6.4,11,8,0,0,Poor,3,20.47,33.89,26.4,14.15
4689,24,Male,High School,2.18,1.31,1.16,4.8,0.85,8.9,6.2,148,342,1,0,Poor,1,10.99,23.07,4.53,1.0
4690,16,Female,Undergraduate,3.61,2.84,2.97,3.24,0.94,7.7,3.76,77,306,1,0,Good,5,33.34,31.39,37.54,21.13
4691,17,Female,High School,4.33,2.77,1.53,5.49,0.75,7.36,4.75,115,456,0,0,Good,6,30.24,34.2,43.85,18.22
4692,20,Other,High School,1.76,3.29,1.16,4.05,0.55,8.76,6.13,33,71,1,1,Good,7,41.44,48.76,31.02,13.22
